,title,link,play_times,creator
364,【搬运精选私单】 Selected Rhythm,https://music.163.com/playlist?id=2303536342,56858,HeB1
903,健身力量训练促睾炸裂音乐,https://music.163.com/playlist?id=2170340056,55661,高速爷爷
1215,小众英文|在这段美好旋律里 与你与茶与甜蜜,https://music.163.com/playlist?id=2511578202,54010,小文艺少女酱
616,Urban Playground | 说唱游乐场,https://music.163.com/playlist?id=2514453604,53977,华纳音乐国际
1216,那些美成诗的经典英文歌曲,https://music.163.com/playlist?id=2112661311,53846,Bernd_Zhang
365,苹果Iphone十年广告背景音乐,https://music.163.com/playlist?id=2391992408,53825,15度的咖啡味
904,2019维也纳新年音乐会正式节目单（试听版）,https://music.163.com/playlist?id=2509711532,52935,金色艺术家
368,Superme国潮,https://music.163.com/playlist?id=2117431174,52830,Superme国潮l
366,独立厂牌Captured Tracks：白日梦美学,https://music.163.com/playlist?id=2493286702,52691,未完成的渥修斯基
905,KTV抱佛脚指南 | 活神仙级别的高难度曲库,https://music.163.com/playlist?id=2521055291,52637,云音乐VIP
367,2018年Q-Dance百大Hardstyle金曲排行榜,https://music.163.com/playlist?id=2583055864,52225,硬体PlagueOutbreak
369,【欧美轻音乐】咖啡馆艺术工作室创作专用,https://music.163.com/playlist?id=2383350213,51998,塞纳河畔的雨
370,奇异人生2 已正式上线！插曲,https://music.163.com/playlist?id=2288861097,51847,CallMeProphet
371,〖Leediiaa〗的歌单,https://music.163.com/playlist?id=2341194970,51667,是暖绘呀
906,蜘蛛侠_平行世界OST,https://music.163.com/playlist?id=2553866039,50348,Gallon_Fan
372,德鲁大叔（Uncle Drew 2018）电影原声合辑,https://music.163.com/playlist?id=2417278719,50222,溫賎賎
621,长大 就是把哭声调成静音的过程,https://music.163.com/playlist?id=2338710829,49877,贰拾壹阿-
373,【刷题BGM】不努力你拿什么去见戳爷?！,https://music.163.com/playlist?id=2379691867,49634,身残志坚学霸码
907,PopLove 2018 Mashup年终混音,https://music.163.com/playlist?id=2539881254,48353,杜娃黎啪FansClub
374,电影《憨豆特工3》影视原声OST,https://music.163.com/playlist?id=2529578697,47803,猫咪威化饼
377,歌手2019❤小K，Kristian Kostov克里斯,https://music.163.com/playlist?id=2612683167,47719,爱学习的90后_
375,mumble rap 近十年进化史,https://music.163.com/playlist?id=2522222282,47341,HomeBoy叶枫华
908,利器 Sharp Objects,https://music.163.com/playlist?id=2329709556,46916,SherlockkkkkH
909,炸死不偿命的rap,https://music.163.com/playlist?id=2520891003,46757,lambertl
376,『轻音乐』⁄ ⁄生活把我改造成了行尸走肉,https://music.163.com/playlist?id=2468766723,46173,漂亮可爱优秀瑶瑶
1217,【旋律控】用开头打动你的心,https://music.163.com/playlist?id=2628688047,45980,quanchengshang
910,杂谈,https://music.163.com/playlist?id=2519294743,45820,李朮朮
378,2018 动感101·101首金曲跨年倒数 歌单,https://music.163.com/playlist?id=2574721988,45602,动感101
911,BBC力荐的英文儿歌,https://music.163.com/playlist?id=2249408628,45278,儿童英文歌曲精选
912,婚礼剪辑师专用超牛快剪音乐、史诗级大气纯,https://music.163.com/playlist?id=2226317219,44921,爱琴海婚礼会馆
379,月光光心慌慌/Halloween/黎明杀机/恐怖电影,https://music.163.com/playlist?id=2213593808,44884,MarttGrix
381,耳机测试（低频，人声，高频，声场等）,https://music.163.com/playlist?id=2459233702,44724,起不出昵称啊
628,抖音好嗨哦毛毛姐赵本山真好陆超抖腿囧架架,https://music.163.com/playlist?id=2531250568,44665,你要低调知道吗
380,EDC Guangdong | 阵容全面升级！11.24/25,https://music.163.com/playlist?id=2481474947,44451,ElectricDaisyCarnival
869,万圣节，在音乐里做一个快乐的小孩吧！,https://music.163.com/playlist?id=2492001068,44392,云音乐VIP
382,Spiderman-蜘蛛侠平行宇宙,https://music.163.com/playlist?id=2560637908,44367,Vincentlollol
383,开启学霸模式【请好好享用】,https://music.163.com/playlist?id=2250532179,44094,神明也难渡我
913,Spiderman：into the spider-verse,https://music.163.com/playlist?id=2568279530,43691,KnoxYIP
385,SM暗黑系囚禁play【欧美腐向/SE气向BGM】,https://music.163.com/playlist?id=2079671446,43170,呐呐蛋
384,欧美好听到爆炸的音乐,https://music.163.com/playlist?id=2483283738,42985,枯藤老树唐老鸭
386,『入耳沉醉』猝不及防的心动,https://music.163.com/playlist?id=2504807729,42842,修玉昕
388,全球百大DJ【2018】TOP100DJs,https://music.163.com/playlist?id=2483207799,42708,Chocolates丨Acoustics
387,2018抖音最火的Dj,https://music.163.com/playlist?id=2478641496,42414,灬小ai
914,『网易云热歌』评论20w+（持续更新）,https://music.163.com/playlist?id=2522889385,42376,-小乔丶
390,呆妹儿小霸王,https://music.163.com/playlist?id=2271218290,41746,呆妹家的小霸王
389,新东方 王江涛 考研英语高分写作作文音频,https://music.163.com/playlist?id=2408390627,41616,马慢慢yoo
391,三巨头 Drake . Kendrick Lamar . J Cole .,https://music.163.com/playlist?id=2196469540,41507,AK藏鋒
1218,念念不忘，可有回响,https://music.163.com/playlist?id=2517622896,41364,木林杂货铺
392,后花园里的日推,https://music.163.com/playlist?id=2271630971,40902,肉嘟嘟的小海疼
915,无双影视原声,https://music.163.com/playlist?id=2451646540,40579,z堕落天使
632,Midnight tyrannosaurus 午夜暴龙专属,https://music.163.com/playlist?id=2362061261,40146,Deer鹿头
393,开车听的美国乡村音乐（A）,https://music.163.com/playlist?id=2392949338,39718,马克安德森
394,别接电话！让我先听完这些精彩铃声,https://music.163.com/playlist?id=2455225546,39314,0903_
916,神控Music最爱的曲,https://music.163.com/playlist?id=2392552723,39218,神控Music
917,《杀死伊芙》Killing Eve★美剧原声,https://music.163.com/playlist?id=2232163128,37702,赫连连
396,Gucci古驰走秀背景音乐,https://music.163.com/playlist?id=2435656764,37555,nazakat0708
1219,独家.首发.VIP专享(云村专属),https://music.163.com/playlist?id=2188754491,37517,嗯倪默
397,YG宝石盒BGM,https://music.163.com/playlist?id=2514682841,37487,GNNOO
395,Giri评点啥,https://music.163.com/playlist?id=2453481286,37450,ctp369
634,好听到可以单曲循环的歌,https://music.163.com/playlist?id=2424961165,37336,白川京
398,蜘蛛侠平行宇宙Spider-Man:Into the Spider,https://music.163.com/playlist?id=2479345704,37114,低俗槲
920,妇联［复仇者联盟］战歌Top 10,https://music.163.com/playlist?id=2217629959,35992,纽约市民蜘蛛侠
919,Aquaman 《海王》〖DC电影宇宙】更新中~~~,https://music.163.com/playlist?id=2545444764,35992,Cosmos0717
921,碧梨在ins stories上分享的单曲,https://music.163.com/playlist?id=2151557807,35660,Billie_Eilish梨梨
922,甜甜的和你说晚安,https://music.163.com/playlist?id=2482340025,35190,B大樹
637,触碰古典音乐那淡淡的温柔【古典心情】,https://music.163.com/playlist?id=2471352963,35098,云音乐曲库
923,Show me the money 777,https://music.163.com/playlist?id=2410299985,35085,GNNOO
925,纯情Music喜欢的音乐,https://music.163.com/playlist?id=2422098169,35009,纯情Music
1220,【苹果手机铃声】清新无法抗拒的神曲,https://music.163.com/playlist?id=2445787153,34778,Phoeshady
924,2018年度个人单曲十佳,https://music.163.com/playlist?id=2580492673,34661,独行的棕鹿
399,SHUSU,https://music.163.com/playlist?id=2445888834,34568,gurutashi4
403,节奏带感且深邃性感 ️️这才系Deep House呀,https://music.163.com/playlist?id=2155809519,34132,D阔凉音
400,适合看书和预习刷题时听的欧美小清新歌曲,https://music.163.com/playlist?id=2320750120,33880,槿言er
927,口哨战歌，憋尿极度舒适,https://music.163.com/playlist?id=2451527270,33838,草泥马起个名字好难
876,21世纪美剧观看不完全指南,https://music.163.com/playlist?id=2522146362,33720,云音乐VIP
926,『云村热歌』评论10w+（全收录）,https://music.163.com/playlist?id=2521713081,33611,-小乔丶
401,Alan Walker 名曲,https://music.163.com/playlist?id=2506437951,33161,LANTIANMENGXIANG
1221,2018维多利亚的秘密大秀,https://music.163.com/playlist?id=2506852929,32926,柳咏阿遛泳
928,『欧美精选』10w+ 爆火歌单！,https://music.163.com/playlist?id=2501312988,32905,音悦库-
1222,《变形金刚》系列动画音乐全集,https://music.163.com/playlist?id=2425635956,32741,天才麻瓜少年
404,歌手『Arkin Abdulla』艾尔肯.阿不都拉,https://music.163.com/playlist?id=2483552374,32662,ilham-music
402,PS4游戏《漫威蜘蛛侠》原声带,https://music.163.com/playlist?id=2430014860,32569,莎士比亚书店
1223,分给你Christopher的另一只耳机,https://music.163.com/playlist?id=2530468507,32032,ChristopherOfficial
405,步行单循不会累的旋律,https://music.163.com/playlist?id=2520873565,31847,lambertl
929,流行舞曲绝不狗带,https://music.163.com/playlist?id=2405509203,31767,派克西
930,"A State of Trance, Ibiza 2018",https://music.163.com/playlist?id=2361602952,31263,ArminvanBuurenOfficial
407,【朱一龙】超燃A向疯狂踩点bgm,https://music.163.com/playlist?id=2387732343,31221,鹙敗
932,猫厂最受欢迎的歌曲TOP25,https://music.163.com/playlist?id=2212239822,31099,小绵灯
406,日系/英文/那些适合做作业听的歌,https://music.163.com/playlist?id=2366574951,31057,米津家的麋鹿
933,VOA慢速+TED演讲听力日常训练——目标考研,https://music.163.com/playlist?id=2441459317,30977,Lamirs
409,ONE THIRD强荐20首Steve Aoki热单,https://music.163.com/playlist?id=2405179986,30410,ONETHIRD_OFFICIAL
408,DC电影《海王》BGM,https://music.163.com/playlist?id=2546882163,30402,用心de甯ning
645,Bodycombat78 2018Q4 莱美有氧搏击操 BC78,https://music.163.com/playlist?id=2482137834,30087,密斯特温
410,伤感纯音乐,https://music.163.com/playlist?id=2305657717,29873,-九个九-
411,抖音英文神曲Bgm,https://music.163.com/playlist?id=2472031664,29751,辛浩辰_xhc
934,实况足球手游（网易pes2018）,https://music.163.com/playlist?id=2321495367,29734,我从来不讲冷笑话
412,【格邓/GGAD】美丽与毁灭,https://music.163.com/playlist?id=2333000111,29491,itsmeJIA
935,『提神醒脑』 疯狂抖腿魔性摇头,https://music.163.com/playlist?id=2467000091,28915,音悦库-
413,史诗级震撼人心大气磅礴超燃BGM,https://music.163.com/playlist?id=2434886601,28449,沃特法克men
936,YG宝石盒☆★Song,https://music.163.com/playlist?id=2527919824,27832,小丸子还是柯南
414,♪超燃电音丨当小马丁遇上艾伦沃克,https://music.163.com/playlist?id=2488188060,26635,给你的么么哒
937,【百度】球手们 第四季 Ballers 4,https://music.163.com/playlist?id=2367911487,26320,森斌Chiang
417,在听这些歌时你已热泪盈眶。,https://music.163.com/playlist?id=2446882108,26089,池予w
416,Red Dead Redemption 2,https://music.163.com/playlist?id=2485342122,26005,大哥抽紫烟
415,「亲爱的客栈2」第二季背景音乐BGM,https://music.163.com/playlist?id=2467659962,25929,爱薇的boy_
881,生于最冷的冬天，我的名字叫温暖,https://music.163.com/playlist?id=2562468222,25736,云音乐VIP
418,开口就惊艳到的英文歌,https://music.163.com/playlist?id=2504649614,25576,暧酱酱
938,我是DJ喜羊羊 青青草原我最狂,https://music.163.com/playlist?id=2505157214,25463,有情的风-
652,【游戏必备音乐】旋律电音伴你自由畅玩,https://music.163.com/playlist?id=2500461916,25345,NCS-迪丽娜尔
884,午后黄昏｜旧唱片里一时情迷,https://music.163.com/playlist?id=2520921596,25240,云音乐VIP
731,电影《胡桃夹子和四个王国》BGM/OST,https://music.163.com/playlist?id=2488635046,24904,MRDavidChen
1224,[FA♂Q]哲学♂歌曲,https://music.163.com/playlist?id=2013427469,24803,棉花糖车
939,黒槍,https://music.163.com/playlist?id=2173192425,24610,想要热吻
656,2019抖音热门BGM，持续更新（抖音2019）,https://music.163.com/playlist?id=2584001962,24278,活该你风生水起
420,ISY 第二届•三亚国际音乐节阵容精选,https://music.163.com/playlist?id=2395762842,23577,国际电音协会会长
419,【电音】抖腿患者心中的梦想和世界,https://music.163.com/playlist?id=2519916043,23426,原点FM
940,收集100+位听友的最爱,https://music.163.com/playlist?id=2441337730,23102,江河故人
422,『Tay Keith』 制作合集,https://music.163.com/playlist?id=2307012269,22972,Gangsterrrrr
421,每首都可以单循｜抑郁 瞬爆 Rap,https://music.163.com/playlist?id=2421956671,22947,我有小文化
941,那些网易云评论100000+的好歌。,https://music.163.com/playlist?id=2463506281,22880,不会聊哦
942,死亡不属于工人阶级！,https://music.163.com/playlist?id=2111293923,22846,沼泽之兵
423,欧美嘻哈说唱经典,https://music.163.com/playlist?id=2467404801,22262,荣威魅慑
943,Monstercat×丛林666,https://music.163.com/playlist?id=2542359660,22002,shehsh
661,全球大型电音节精选赶鸭子炸场神曲,https://music.163.com/playlist?id=2278549897,21796,乐人-舞术
944,私藏级「泰勒斯威夫特免费歌曲」,https://music.163.com/playlist?id=2508496324,21641,不吐葡萄的葡萄皮
425,十分钟学首英文歌,https://music.163.com/playlist?id=2176632494,21599,Lab213Jeremy
424,心动的信号l 背景音乐l BGM l合集,https://music.163.com/playlist?id=2424080409,21553,Hyeverglow
1225,『灵动之音』Future Bass 未来贝斯,https://music.163.com/playlist?id=2566528140,21502,沃系DS
946,欢快跳舞音乐，腿抖的停不下来！,https://music.163.com/playlist?id=2486262288,21313,甩甩烈火点点烟
426,居家蹦迪摇头请食用（持续更新）,https://music.163.com/playlist?id=2577305527,21149,枫葉儿x
427,良医 The Good Doctor 第一季,https://music.163.com/playlist?id=2104866313,20734,养只小澜喵
428,Creamfields 上海站 2018,https://music.163.com/playlist?id=2503750310,20200,CreamChina
430,supreme高潮ㄧ抖腿,https://music.163.com/playlist?id=2511892983,20158,1199777
431,TheWeeknd TOUR LIST,https://music.163.com/playlist?id=2393575995,20120,七时秒
429,某幻君の私人电台（持更）,https://music.163.com/playlist?id=2315525231,20057,buzhisuowei_
664,⚡ 2019全年优质电音丨精选推荐,https://music.163.com/playlist?id=2599548696,19700,AhnJiyoung
947,2018年度个人电子十佳,https://music.163.com/playlist?id=2580157185,19688,独行的棕鹿
1226,『免费/手机铃声』好听无前奏的免费歌曲。,https://music.163.com/playlist?id=2379970840,19612,我是来自江苏的十三
434,女声电音热浪席卷系列,https://music.163.com/playlist?id=2561189592,19503,栋栋aaa
432,Jabbawockeez假面舞团bgm全收录（更新中）,https://music.163.com/playlist?id=2445122987,19411,Yanmaple
433,法语音乐剧 || 红与黑 Le Rouge et Le Noir,https://music.163.com/playlist?id=2105788530,18949,英德法西语听力与音乐剧
435,带上耳机想炸地球的带感BGM单曲,https://music.163.com/playlist?id=2440222425,18503,BGM音乐君
436,汉化大师裁剪雅 成品及原材料清单,https://music.163.com/playlist?id=2566930178,18277,JanStevens
1227,十首经典摇滚反战歌曲,https://music.163.com/playlist?id=2510536719,18016,独音记
437,背景音乐 标准结局,https://music.163.com/playlist?id=2424936915,17777,--假酒少年--
438,初中英语，备战中考（持续更新）,https://music.163.com/playlist?id=2303619970,17642,ujjdxsujisbduu
439,【电音】全球Top 30女毒电音，慎入！,https://music.163.com/playlist?id=2571294895,17424,迷因爱音乐
440,wolves各版本,https://music.163.com/playlist?id=2347572125,17185,吃药的津威
739,【曲风】riddim or die,https://music.163.com/playlist?id=2339628157,17096,Deer鹿头
666,『抄作业』一个人一只笔一个晚上一场奇迹~,https://music.163.com/playlist?id=2413344208,16630,千城音乐分享
948,太原奥斯卡迈阿密热播曲目【持续更新】,https://music.163.com/playlist?id=2344276194,16622,DJ-Jarvens
949,smtm777 小组对决beat歌单共18首,https://music.163.com/playlist?id=2431670077,16336,艾丽卡YO酱
1228,2018年美国公告牌Billboard年度榜单HOT100,https://music.163.com/playlist?id=2542915771,15845,妖妖Howie
950,法语音乐剧 || 乱世佳人（排序版）,https://music.163.com/playlist?id=2339914873,15841,英德法西语听力与音乐剧
441,美恐老粉专用BGM,https://music.163.com/playlist?id=2431041635,15824,再见别说想念
780,【曲风】deathstep黑暗撕咬,https://music.163.com/playlist?id=2342663718,15790,Deer鹿头
442,高端音乐餐吧、咖啡厅、清吧、酒店BGM.音乐,https://music.163.com/playlist?id=2389193073,15387,SOHO苏荷-DJ-XFJX俊秀
443,［地下8英里］FREESTYLE BEAT 练习伴奏,https://music.163.com/playlist?id=2462704152,14959,地下8英里资讯台
1229,哔哩站第三期歌单,https://music.163.com/playlist?id=2423837332,14854,童话里的小木偶吗
444,西班牙版SKAM|SKAM España|SKAM西班牙版,https://music.163.com/playlist?id=2414392263,14702,一票男神在哪里
445,欧美rap弹舌快嘴了解一下,https://music.163.com/playlist?id=2410414158,14513,点进来看外星人洗澡
951,『吃鸡神曲』吃鸡专用BGM,https://music.163.com/playlist?id=2365412080,14476,音悦库_
742,跨年ISY三亚国际音乐节丨Alan Walker,https://music.163.com/playlist?id=2584544280,14362,NickHeung
446,精选|百听不厌的英文歌,https://music.163.com/playlist?id=2445353495,14177,蜜桃鱼
1230,❤RaZiman❤,https://music.163.com/playlist?id=2469471363,13703,ALmiY___Ra
677,德版SKAM第二季|DRUCK S2|SKAM德国版第二季,https://music.163.com/playlist?id=2561418146,13589,一票男神在哪里
447,咬一口彩色的云朵,https://music.163.com/playlist?id=2524603683,13556,云端梦游
448,R&B | 极致女声-或低沉性感或甜美柔情,https://music.163.com/playlist?id=2584413932,13300,口袋里的黑白键
953,jfla翻唱最好听的五十首,https://music.163.com/playlist?id=2349796170,13232,从鈊僾祢1704
679,R&B | 极致男声-或磁性性感或低沉雄厚,https://music.163.com/playlist?id=2584464489,13144,口袋里的黑白键
449,名校风暴第一季Élite Season1[附简介],https://music.163.com/playlist?id=2463829432,13127,RiDUE
450,广东潮州MiuMiu酒吧2018年11月歌单,https://music.163.com/playlist?id=2501204980,13052,DJRevive_Official
454,Kristian kostov,https://music.163.com/playlist?id=2120313963,12993,喜欢-实力与颜值并存
952,《摘金奇缘\疯狂亚洲富豪》原声大碟,https://music.163.com/playlist?id=2401634076,12976,黄泉hj
463,Sex Education歌单丨Netflix性教育,https://music.163.com/playlist?id=2621499635,12972,Darcy_letter
451,你的童年回忆，都在BGM里,https://music.163.com/playlist?id=2522584369,12934,空虚小编
452,黑镜：潘达斯奈基/BM：Bandersnatch,https://music.163.com/playlist?id=2576938593,12804,George-King
453,抖音热门BGM原曲（外语）,https://music.163.com/playlist?id=2449691538,12665,-小乔丶
1232,NEXU Yearmix 2018,https://music.163.com/playlist?id=2581384873,12607,昊梨
681,老棉精选电音,https://music.163.com/playlist?id=2442711624,12594,一入电音深似海_-
955,NNNNNADA.（同步）,https://music.163.com/playlist?id=2313179714,12573,屠尤幸子
954,xXx Tentacion&Lil peep -无可替代,https://music.163.com/playlist?id=2477479783,12518,宋冬野的香肠嘴
783,HBO美剧《我的天才女友》原声BGM,https://music.163.com/playlist?id=2510096332,12397,Ferhat吸血鬼
455,我们这一天第三季/This Is Us S03 （2018）,https://music.163.com/playlist?id=2438016539,12367,bpoq
957,Premiere Classe Records - Classe of 2018,https://music.163.com/playlist?id=2574749730,12321,DJSnake
1231,Greyson Chance灰森在听推荐歌曲,https://music.163.com/playlist?id=2370786999,12304,GreysonChance中文网
456,请随机播放，切歌算我输,https://music.163.com/playlist?id=2394125021,12241,1eyooseventeen
956,Alita《阿丽塔 战斗天使》原声BGM,https://music.163.com/playlist?id=2547559765,12224,Ferhat吸血鬼
457,BBC新闻100篇&美文&诗,https://music.163.com/playlist?id=2332351054,12203,筱汐若
684,明日之后肝材料专用歌单,https://music.163.com/playlist?id=2514033653,12145,师兄不叫思松
459,Gfanfan翻唱,https://music.163.com/playlist?id=2522994235,12031,Gfanfan
458,『Tropical House』沙滩，海浪，阳光,https://music.163.com/playlist?id=2632711877,12019,JuggShots_XXX
1233,2018Billboard单曲年榜 TOP100,https://music.163.com/playlist?id=2432652913,11951,天才般的小轩哥
460,E B T M X,https://music.163.com/playlist?id=2453805224,11905,还记得月亮吗
796,养家之人The Breadwinner 动画↓BGM,https://music.163.com/playlist?id=2520377251,11897,Ferhat吸血鬼
461,2018欧美小众TOP精选（年度版）,https://music.163.com/playlist?id=2461006159,11834,冰屿淇
462,Elite(Élite)名校风暴第一季插曲,https://music.163.com/playlist?id=2460480028,11796,SOno5
465,辣鸡抖音毁的歌,https://music.163.com/playlist?id=2467246972,11737,极赤菌
464,极限竞速地平线4 - Timeless,https://music.163.com/playlist?id=2369533472,11699,blcklght
1234,欧美女声｜旋律嗓音 俘获你的耳朵,https://music.163.com/playlist?id=2538720884,11670,亚尔柏斯
958,上帝加我好友 God Friended Me第一季,https://music.163.com/playlist?id=2468202805,11489,夭姝
1235,维多利亚的秘密2018曲目（最全）,https://music.163.com/playlist?id=2509452298,11393,一个屁甜甜
466,珠海EDC电音节现场精选歌单(2018.11),https://music.163.com/playlist?id=2518359330,11351,Esson-Q
467,沉浸于圣咏与至善的教堂音乐,https://music.163.com/playlist?id=2324700731,11317,好听好听好听说三遍
751,电音专区之二：超燃，拉锯，爆炸，回响贝斯,https://music.163.com/playlist?id=2442655162,11296,一入电音深似海_-
468,『开口跪』那些让你爱上欧美音乐的经典女声,https://music.163.com/playlist?id=2489919865,11258,长歌style
470,Billboard 2018年度单曲TOP100,https://music.163.com/playlist?id=2544378845,11090,发现音乐ExploreMusic
959,英雄联盟S1~S8主题曲,https://music.163.com/playlist?id=2454265681,11069,Momentary月
469,蜘蛛侠：平行宇宙（原声）Spider Man,https://music.163.com/playlist?id=2561129515,11053,WILLIAMLIdab
960,蜘蛛侠平行宇宙插曲大碟！,https://music.163.com/playlist?id=2559020417,10943,好久不见im
471,欧美女声 | 私人珍藏系列,https://music.163.com/playlist?id=2418100868,10922,赤瞳混剪
472,『百词斩』英语四级高频单词,https://music.163.com/playlist?id=2349606660,10855,醉楫
474,EA7 EDM精选歌曲,https://music.163.com/playlist?id=2499984401,10834,丨AMZR丨
473,『超燃英语听力学习』励志演讲&激情读白,https://music.163.com/playlist?id=2342582659,10813,Lucky丨KISS丶Donovan
690,佛山丛林电音节现场歌单(我动态有现场视频,https://music.163.com/playlist?id=2505925651,10784,Esson-Q
691,【电影】全球影史排名超经典大片中的原声,https://music.163.com/playlist?id=2562889950,10725,网易别改我ID好吗
1236,全球神曲对对碰,https://music.163.com/playlist?id=2350843080,10700,不在彼岸亦不在此岸
475,Vol.136 - 音乐，圣诞，还有你。,https://music.163.com/playlist?id=2571850158,10452,后花园BACKYARD
476,《我的天才女友》My Brilliant Friend OST,https://music.163.com/playlist?id=2521981634,10406,八八八度空间
695,性教育第一季原声Soundtrack[附简介],https://music.163.com/playlist?id=2620389462,10397,RiDUE
478,温柔英文歌 睡觉专用♡,https://music.163.com/playlist?id=2411629173,10259,w柚w
477,记忆与孤独的错乱归属,https://music.163.com/playlist?id=2629065013,10217,时生Timer
962,波西米亚狂想曲 Bohemian Rhapsody,https://music.163.com/playlist?id=2476191969,10057,莎士比亚书店
961,《海王》Aquaman 〖DC电影宇宙】原声收录,https://music.163.com/playlist?id=2555991423,9969,Cosmos0717
479,唯有蹦迪解千愁,https://music.163.com/playlist?id=2533913765,9956,A-大富大贵
480,GGAD丨戈德里克山谷的风,https://music.163.com/playlist?id=2518341818,9885,Stelly_
482,路人听了也能入坑的15首小马宝莉歌曲,https://music.163.com/playlist?id=2367874576,9847,pinkpink_bear
481,Jason.c的basslinehouse,https://music.163.com/playlist?id=2534618131,9822,Jason-c-live
483,开车必听♞,https://music.163.com/playlist?id=2505444316,9662,AKBARrr-
1237,A Star Is Born 一个明星的诞生 无对白,https://music.163.com/playlist?id=2453986298,9574,EssayLau
484,Spider-Man: Into the Spider-Verse,https://music.163.com/playlist?id=2560077988,9490,Miss莱西issippi
486,Space Club 蹦迪 ❤,https://music.163.com/playlist?id=2565871339,9431,DJ-EA7
485,YouTube2010-2018播放量最高MV TOP10盤點,https://music.163.com/playlist?id=2531248515,9373,冇咁傻啦
963,婚礼预告／场布10秒音乐,https://music.163.com/playlist?id=2295745930,9238,FilmStudio剪辑师苏浮
966,『LGBT|Girls Like Girls|姬佬Les百合』,https://music.163.com/playlist?id=2353518768,9205,-半糖去冰-多些李窄窄-
964,节奏感比较嗨的歌,https://music.163.com/playlist?id=2513107777,9158,傲娇少女温妤
487,小马丁Martin Garrix2018Tomrrowland合辑,https://music.163.com/playlist?id=2531254473,9116,Dusklight
488,碧梨/蕾哈娜/戳爷/洗茶/A妹/烟鬼,https://music.163.com/playlist?id=2340173092,9091,______飏
489,『持续更新』抖音热门英文歌,https://music.163.com/playlist?id=2309575562,9058,时光流逝_再无痕迹501x
965,☞EXO橙光《诱惑者》BGM,https://music.163.com/playlist?id=2357609269,9058,朴二酒i
1238,"MASHUP 2018 ""THE GREATEST HOPE""",https://music.163.com/playlist?id=2541425553,8902,萝卜烤鱼
969,Aquaman-海王主题曲,https://music.163.com/playlist?id=2557212393,8881,云村Mr_A
968,XXXTENTACTION,https://music.163.com/playlist?id=2515321604,8814,有趣的好人呢
490,戏精姐弟,https://music.163.com/playlist?id=2513711427,8734,叶子囍
702,听懂此单即懂人生 • 电音与灵魂的碰撞,https://music.163.com/playlist?id=2510847204,8671,怪兽Sound
491,2018百大DJ冠军：Martin Garrix！恭喜3连冠,https://music.163.com/playlist?id=2479057052,8579,DJHardwell_
967,"Come on, come on, turn the radio on.",https://music.163.com/playlist?id=2532297332,8558,听着歌的白泽
791,2014年Q-Dance百大Hardstyle金曲排行榜,https://music.163.com/playlist?id=2629841909,8457,硬体PlagueOutbreak
760,荷兰版SKAM|SKAM DUTCH|SKAM荷兰版,https://music.163.com/playlist?id=2415418479,8436,一票男神在哪里
706,Kristian kostov翻唱集（原唱）,https://music.163.com/playlist?id=2575350843,8411,喜欢-实力与颜值并存
492,DEAN权革推荐歌单（不全收录）更新中,https://music.163.com/playlist?id=2295832772,8398,-LimNim-
1239,欧洲民谣&经典 不再有的500英里,https://music.163.com/playlist?id=2498500112,8386,潜鱼十二
493,百首良曲/刷作业必备燃曲,https://music.163.com/playlist?id=2516845993,8360,媤尧
495,2018第二届三亚ISY国际电音节,https://music.163.com/playlist?id=2540880800,8348,翱翔在漫天星空
494,『Ae』片头·微电影·背景音乐素材,https://music.163.com/playlist?id=2351762623,8302,-南乔-_
496,2018 我的年度选择,https://music.163.com/playlist?id=2575685445,8260,陈北及
498,柚子ob,https://music.163.com/playlist?id=2402248496,8117,熊猫柚子ob
810,【2018维密秀场】燃到极致的BGM,https://music.163.com/playlist?id=2522768087,8117,Ferhat吸血鬼
497,荣耀战魂_For Honor_原声音乐,https://music.163.com/playlist?id=2484268916,8100,Redstone_Dust
708,【经典】25首原始RawHardstyle带你重返最初,https://music.163.com/playlist?id=2597740038,7953,硬体PlagueOutbreak
499,星巴克店铺音乐,https://music.163.com/playlist?id=2535238247,7911,HM店铺音乐
764,Progressive House • 2018全年精选作品集,https://music.163.com/playlist?id=2524630679,7684,怪兽Sound
710,抖音BGM（全收录）,https://music.163.com/playlist?id=2277370327,7672,-小乔丶
765,BODYJAM88 2019Q1莱美有氧舞蹈BJ88运动音乐,https://music.163.com/playlist?id=2483400313,7520,密斯特温
500,全球超大气势磅礴背景音乐精选100首合集,https://music.163.com/playlist?id=2446761422,7428,无崖而暖
711,欧美顶级电音,https://music.163.com/playlist?id=2467340402,7390,荣威魅慑
970,王者荣耀 打野走节奏必备神曲,https://music.163.com/playlist?id=2455554643,7348,单打独斗的时代大大缩短
971,网易云音乐收藏数过百万歌手记录,https://music.163.com/playlist?id=2611647493,7336,Shiori_落
501,抬头月牙弯弯,https://music.163.com/playlist?id=2529003848,7281,控拍
712,她，呢喃软语甜如浸蜜,https://music.163.com/playlist?id=2461038240,7168,冰屿淇
502,NOME 诺米家居,https://music.163.com/playlist?id=2444635887,7033,ThisCurtisC
505,Silence 全版本收录!,https://music.163.com/playlist?id=2449037185,6953,李民基老婆
972,炫酷的黑胶会员歌单,https://music.163.com/playlist?id=2478559588,6953,取个名字好难受啊
503,海盗船长牵着她的手,https://music.163.com/playlist?id=2487472448,6949,海盗船长一会想靠岸一会想扬帆啊
